CustomerKey,FullName,AddressLine1,Year,Quarter,Month,Day,Education,HouseOwnerFlag,MaritalStatus,NumberCarsOwned,Occupation,TotalChildren,YearlyIncome
27917,"Sanders, Andrea",5405 Glenellen Court,1973,Qtr 4,November,2,Partial College,1,S,1,Skilled Manual,0,$60000
27918,"Ross, Samantha",1433 Manila Avenue,1972,Qtr 3,August,19,Partial College,1,M,2,Skilled Manual,0,$70000
27919,"Lal, Ryan",7512 Sanford Street,1972,Qtr 4,October,20,Partial College,1,S,2,Skilled Manual,0,$70000
27920,"Howard, Mary",8157 W. Buchanan,1972,Qtr 4,December,19,Partial College,1,S,2,Skilled Manual,0,$70000
27921,"Long, Sydney",5425 Highland Circle,1953,Qtr 2,April,10,Partial College,1,M,1,Professional,4,$70000
27922,"King, Isabella",233 Heights Ave.,1953,Qtr 2,June,14,Partial College,1,M,1,Professional,4,$70000
27923,"Arun, Douglas",Pascalstr 241,1958,Qtr 3,September,19,Bachelors,0,S,4,Management,2,$130000
27924,"He, Jeffery",Postenweg 2428,1957,Qtr 2,May,25,Partial College,0,S,2,Professional,2,$130000
27925,"Butler, Adam",4799 Buena Vista,1957,Qtr 1,February,10,High School,0,S,4,Professional,2,$150000
27926,"Mitchell, Eduardo","10, rue des Vendangeurs",1956,Qtr 1,January,7,High School,1,S,4,Professional,2,$100000
27927,"Zhao, Omar",9038 Ida Drive,1956,Qtr 2,April,4,Partial High School,0,M,4,Professional,3,$120000
27928,"Slattengren, Dianne",1574 Hudson Ave.,1956,Qtr 2,June,8,High School,0,S,2,Professional,2,$160000
27929,"Madan, Ross",8390 E. 32nd Street,1956,Qtr 2,June,28,Partial College,0,S,4,Professional,3,$170000
27930,"Sharma, Clarence",Kalkweg 4435,1955,Qtr 4,October,24,Partial College,1,S,4,Professional,3,$110000
27931,"Patel, Tabitha",Wertheimer Straße 899,1955,Qtr 3,July,18,Partial College,1,M,4,Professional,3,$110000
27932,"Diaz, Leslie",Am Kreuz 950,1955,Qtr 3,July,15,Partial College,0,S,4,Professional,3,$110000
27933,"Evans, Amber","9363, rue Saint-Lazare",1954,Qtr 1,February,19,Partial College,0,S,2,Professional,3,$80000
27934,"Slaven, Lanna","70, rue de Cambrai",1944,Qtr 4,December,10,High School,0,M,2,Professional,5,$70000
27935,"Chander, Johnny","62, cours Mirabeau",1945,Qtr 2,April,23,Partial High School,1,M,3,Skilled Manual,3,$60000
27936,"Martin, Bruce","2080, quai de Grenelle",1945,Qtr 3,July,7,Partial High School,0,M,4,Skilled Manual,3,$60000
27937,"Alvarez, Kristine",Am Gallberg 2345,1945,Qtr 2,May,22,Partial College,0,S,2,Professional,5,$90000
27938,"Serrano, Ricky",1226 Linden Lane,1945,Qtr 1,March,26,Bachelors,0,S,4,Management,4,$130000
27939,"Navarro, Lawrence",7386 Ironwood Drive,1945,Qtr 4,December,20,Partial College,0,M,4,Professional,4,$130000
27940,"Suarez, Ross",622 Medina Dr.,1946,Qtr 4,October,28,Partial College,0,S,4,Professional,4,$130000
27941,"Chen, Margaret",Hochstr 8444,1953,Qtr 2,June,9,Partial College,1,M,2,Professional,4,$80000
27942,"Diaz, Marvin","777, rue de Terre Neuve",1954,Qtr 2,June,22,High School,0,S,1,Professional,4,$90000
27943,"Alvarez, Sabrina",Pflugstr 2525,1954,Qtr 4,October,19,Partial High School,0,S,2,Professional,2,$120000
27944,"Bell, Dalton",Königsteiner Straße 109,1954,Qtr 4,December,10,Partial High School,0,S,2,Professional,2,$120000
27945,"Andersen, Christine",4750 Bay View Dr.,1954,Qtr 2,April,12,High School,0,S,1,Professional,4,$130000
27946,"Holt, Katie",9355 Stanley Dollar Dr.,1954,Qtr 2,May,3,High School,0,M,4,Professional,0,$170000
27947,"Andersen, Alison",Hansaallee 2,1953,Qtr 4,October,10,Partial College,0,S,2,Professional,2,$110000
27948,"Sloan, Cathy",Marketplatz 75,1953,Qtr 3,July,26,Bachelors,1,M,2,Management,2,$120000
27949,"Russell, Jason",4035 Red Maple Ct,1953,Qtr 1,February,26,Bachelors,0,S,3,Management,0,$170000
27950,"Sanz, Shannon","74, rue Descartes",1952,Qtr 2,April,28,Partial College,1,M,2,Professional,4,$80000
27951,"Torres, Roy","839, rue Mazagran",1952,Qtr 3,July,12,Partial College,0,S,2,Professional,4,$80000
27952,"Perez, Roy",Haberstr 900,1952,Qtr 2,June,21,High School,0,M,2,Professional,4,$90000
27953,"Garcia, Marie",4003 Sugarland Circle,1952,Qtr 2,May,14,Partial College,1,M,2,Professional,4,$160000
27954,"Saunders, Brenda","87, rue des Vendangeurs",1951,Qtr 3,August,2,High School,0,S,3,Professional,4,$80000
27955,"Wu, Ramon",62 Yolanda Circle,1951,Qtr 2,May,28,High School,0,M,3,Professional,4,$130000
27956,"Jai, Terrence",5050 Mt. Diablo St.,1951,Qtr 2,April,14,High School,1,M,3,Professional,4,$130000
27957,"Suri, Tabitha",2870 Park Glenn,1951,Qtr 1,February,20,High School,0,S,3,Professional,4,$130000
27958,"Clark, Marcus","101, avenue de la Gare",1951,Qtr 3,August,23,Bachelors,0,S,3,Management,4,$150000
27959,"Ramos, Armando",Lieblingsweg 245,1950,Qtr 3,September,12,Partial College,0,S,2,Management,4,$110000
27960,"Alonso, Randall",Hansaallee 57,1950,Qtr 4,November,22,Partial College,1,M,2,Management,4,$110000
27961,"Zheng, Alejandro","6, rue Philibert-Delorme",1949,Qtr 2,May,24,Partial High School,1,M,3,Skilled Manual,5,$70000
27962,"Martin, Rebekah","8, rue des Vendangeurs",1949,Qtr 4,November,5,High School,1,S,3,Management,5,$80000
27963,"Dominguez, Kendra",Platz des Landtags 12,1949,Qtr 3,August,26,Partial College,1,M,3,Management,4,$120000
27964,"Shan, Alicia",388 Frayne Lane,1949,Qtr 2,May,14,High School,0,S,4,Management,3,$150000
27965,"Gomez, Meredith",5175 Elm Rd.,1949,Qtr 2,May,13,High School,0,S,4,Management,4,$160000
27966,"Chen, Jenny","3738, chaussée de Tournai",1948,Qtr 1,February,13,High School,1,S,4,Management,5,$80000
27967,"Patel, Stefanie",8980 Logan Court,1947,Qtr 4,December,25,Partial High School,0,S,4,Professional,5,$170000
27968,"Xu, Roger",4816 Condor Dr,1976,Qtr 2,June,6,Bachelors,1,M,3,Professional,0,$70000
27969,"Patel, Bryant",7107 Vista Valley Rd.,1976,Qtr 3,September,28,Bachelors,1,M,2,Professional,0,$80000
27970,"Andersen, Willie",8000 Kiska Court,1975,Qtr 3,September,9,Bachelors,1,M,2,Professional,0,$80000
27971,"Jai, Jodi",7446 The Alameda,1974,Qtr 1,March,1,Bachelors,0,S,3,Professional,0,$80000
27972,"Smith, Leonard",8483 Arizona Drive,1973,Qtr 3,August,2,Bachelors,1,M,3,Professional,0,$90000
27973,"Serrano, Randall",1095 Collins Drive,1973,Qtr 4,November,26,High School,1,M,2,Management,0,$100000
27974,"Shen, Dustin",5469 Poor Ridge Court,1973,Qtr 2,May,22,High School,1,S,4,Management,2,$160000
27975,"Gill, Jay",4932 Reliz Valley Road,1972,Qtr 2,May,11,Bachelors,1,S,3,Professional,0,$90000
27976,"Gonzalez, Dominique",6685 Norris Court,1972,Qtr 2,April,26,Bachelors,0,S,3,Professional,0,$90000
27977,"Alonso, Jerome",7805 Peabody Road,1972,Qtr 2,April,23,High School,0,S,3,Management,0,$100000
27978,"Luo, Barbara",5259 Prestwick Dr.,1971,Qtr 2,April,13,Bachelors,1,S,4,Professional,0,$80000
27979,"Zeng, Ramon",426 San Rafael,1971,Qtr 3,September,23,Bachelors,1,M,4,Professional,0,$80000
27980,"Hu, Crystal",6022 La Salle Ct.,1971,Qtr 2,May,5,Bachelors,0,M,4,Professional,0,$80000
27981,"Hu, Aimee",9748 Sutherland Dr,1971,Qtr 1,February,3,Bachelors,0,S,4,Professional,0,$80000
27982,"Perez, Cesar",7106 Cynthia Drive,1972,Qtr 3,September,11,Partial High School,0,S,4,Professional,0,$120000
27983,"Saunders, Ruben",4796 Aster Dr,1971,Qtr 4,October,21,High School,0,S,3,Management,0,$100000
27984,"Ramos, Rebekah",Erlenweg 6664,1971,Qtr 1,March,2,High School,1,S,4,Management,0,$100000
27985,"Shen, Michele",4200 Greenbrook Dr.,1970,Qtr 3,July,10,Partial High School,0,S,4,Professional,0,$100000
27986,"Vance, Henry",6982 Duck Horn Court,1970,Qtr 2,April,7,High School,0,S,4,Management,0,$110000
27987,"Jenkins, Wyatt",611 Hilltop Dr.,1970,Qtr 2,June,19,High School,0,S,4,Management,0,$110000
27988,"Ross, Dylan",6140 Mt. Whitney Way,1949,Qtr 3,September,7,High School,1,M,2,Professional,4,$40000
27989,"Thomas, Joseph",793 Crawford Street,1948,Qtr 1,March,8,High School,1,M,2,Professional,4,$30000
27990,"Thompson, Katherine",6480 Croyden Dr.,1948,Qtr 4,October,18,High School,1,S,2,Professional,4,$30000
27991,"Rivera, Natalie",8286 Willow St.,1948,Qtr 4,October,17,High School,0,M,2,Professional,4,$30000
27992,"Taylor, Dylan",9988 Belmont,1948,Qtr 3,September,10,High School,1,S,2,Professional,4,$30000
27993,"Miller, Hunter",3402 Wawona Lane,1947,Qtr 1,February,14,High School,0,S,2,Professional,4,$30000
27994,"Rai, Jodi",5680 Camelback Ct.,1937,Qtr 3,July,4,High School,1,M,2,Professional,4,$40000
27995,"Stewart, Carlos",3053 W. Watson Court,1937,Qtr 2,April,8,High School,0,S,2,Professional,4,$40000
27996,"Alexander, Angela",1300 Zebra Street,1937,Qtr 2,May,21,Graduate Degree,1,M,2,Management,3,$50000
27997,"Malhotra, Lydia",1805 Gallagher Circle,1937,Qtr 3,September,25,Graduate Degree,0,S,2,Management,3,$50000
27998,"Lewis, Ethan",6149 Minert Rd.,1937,Qtr 1,February,5,Graduate Degree,0,S,2,Management,3,$50000
27999,"Shan, Nathan",8600 Jocular,1938,Qtr 2,April,24,Graduate Degree,0,S,2,Management,3,$60000
28000,"Roberts, Rebecca",267 Roland Ct.,1938,Qtr 2,April,3,Graduate Degree,0,S,2,Management,3,$60000
28001,"Rodriguez, Sydney",5586 P St.,1939,Qtr 2,May,27,Graduate Degree,1,M,2,Management,3,$60000
28002,"Kumar, Christy",9187 Mario Way,1939,Qtr 1,February,17,Graduate Degree,1,S,2,Management,3,$60000
28003,"Sanchez, Julia",4180 Valley Manor,1939,Qtr 4,November,19,Graduate Degree,1,M,2,Management,3,$60000
28004,"Edwards, Andrea",8341 Ronda Ct.,1939,Qtr 3,September,9,Bachelors,1,M,2,Management,3,$60000
28005,"Young, Amber",1652 Buskirk Ave,1940,Qtr 3,August,22,Graduate Degree,1,M,2,Management,3,$60000
28006,"Torres, Seth",9015 G St.,1941,Qtr 2,April,10,Bachelors,0,S,2,Management,3,$50000
28007,"Ye, Clayton",2918 Pleasant Circle,1941,Qtr 4,October,4,Bachelors,1,M,2,Management,3,$50000
28008,"Baker, Jada",3854 Wildcat Circle,1941,Qtr 4,November,6,Bachelors,0,S,2,Management,4,$60000
28009,"Washington, Arianna",5323 Stanford St,1942,Qtr 3,July,14,Bachelors,0,S,2,Management,4,$50000
28010,"Long, Justin",7085 North 29th St,1942,Qtr 1,February,11,Bachelors,1,S,2,Management,4,$50000
28011,"Lan, Andrew",2895 Hill Street,1943,Qtr 1,February,25,Bachelors,1,M,2,Management,4,$60000
28012,"Stewart, Ian",8612 Pembrook Court,1943,Qtr 4,December,11,Bachelors,0,S,2,Management,4,$60000
28013,"Miller, James",4732 Mt. Hood Circle,1944,Qtr 2,April,15,High School,1,M,2,Professional,4,$30000
28014,"Robinson, Rachel",6267 Eastgate Lane,1944,Qtr 4,October,23,Partial High School,0,S,2,Clerical,5,$30000
28015,"Chen, Christian",572 Coldwater Drive,1947,Qtr 2,May,19,High School,0,M,2,Professional,4,$40000
28016,"Sanders, Cody",5893 Wiget Lane,1945,Qtr 4,November,21,Partial High School,0,S,4,Clerical,5,$20000
28017,"Martin, Christopher",4061 Vinewood Dr.,1945,Qtr 2,June,24,Partial High School,0,S,3,Clerical,5,$30000
28018,"Foster, Rachel",6615 Winterglenn Way,1945,Qtr 1,March,21,Partial High School,1,S,3,Skilled Manual,2,$30000
28019,"Ramirez, Melissa",6762 Mission Blvd,1946,Qtr 2,June,2,High School,1,M,3,Professional,5,$40000
28020,"Griffin, Lucas",3374 Edward Ave.,1946,Qtr 2,May,27,High School,0,S,3,Professional,5,$40000
28021,"Nelson, Katherine",7323 Apple Drive,1946,Qtr 3,September,15,High School,0,S,3,Professional,5,$40000
28022,"Lopez, Jason",8361 Flora Ave.,1946,Qtr 2,June,12,High School,1,S,3,Professional,5,$40000
28023,"James, Andrea",4645 Rossmor Parkway,1946,Qtr 3,September,15,High School,0,S,3,Professional,5,$40000
28024,"Perry, Miguel",9446 Camelback Ct.,1946,Qtr 2,April,6,Bachelors,0,M,3,Management,5,$70000
28025,"Russell, Mya",3797 Mt. Wilson Way,1947,Qtr 1,January,25,High School,0,M,2,Professional,2,$40000
28026,"Ross, Paige",796 Rain Drop Circle,1947,Qtr 1,January,26,High School,0,M,2,Professional,2,$40000
28027,"Hughes, Destiny",2305 Ravenwood Drive,1947,Qtr 4,November,6,High School,0,M,2,Professional,2,$40000
28028,"Allen, Elijah",9161 Viking Drive,1947,Qtr 4,December,13,High School,1,S,2,Professional,2,$40000
28029,"Price, Seth",4188 Lodge Dr.,1947,Qtr 4,November,26,High School,1,M,2,Professional,2,$40000
28030,"Gonzalez, Jason",3567 Sierra Street,1947,Qtr 4,October,5,Bachelors,0,S,1,Management,2,$70000
28031,"Navarro, Kari",2782 Pacific,1947,Qtr 1,March,9,Bachelors,0,S,1,Management,2,$70000
28032,"Coleman, Grace",9571 Live Oak Dr.,1947,Qtr 4,November,10,Bachelors,1,M,1,Management,2,$70000
28033,"Jenkins, Gavin",3173 Darlene Drive,1947,Qtr 1,February,20,Bachelors,1,S,1,Management,2,$70000
28034,"Stewart, Gabriella",3433 Roland Dr.,1948,Qtr 3,September,15,High School,1,M,2,Professional,2,$40000
28035,"Green, Gabriella",7874 Santa Barbara Rd.,1948,Qtr 3,August,10,High School,1,M,2,Professional,2,$40000
28036,"Gonzales, Jonathan",7502 Elwood Drive,1948,Qtr 2,June,5,High School,0,S,2,Professional,2,$40000
28037,"Gonzales, Jeremiah",8424 Montanya Court,1948,Qtr 2,June,18,Partial College,1,M,2,Professional,2,$70000
28038,"Gomez, Philip",478 Grant St,1948,Qtr 1,February,20,Partial College,1,M,2,Professional,2,$70000
28039,"Lee, Xavier",5994 El Capitan,1948,Qtr 3,September,2,Bachelors,0,S,0,Management,2,$60000
28040,"Mitchell, Jack",4160 Saranap,1949,Qtr 1,February,22,Partial College,0,M,2,Professional,2,$60000
28041,"Wright, Rebecca",5648 Roland Ct.,1949,Qtr 2,May,2,Partial College,0,S,2,Professional,2,$60000
28042,"Brown, Joseph",5452 Corte Gilberto,1949,Qtr 2,April,15,Bachelors,0,S,0,Management,2,$60000
28043,"Young, Gabrielle",8961 Abbey Court,1949,Qtr 4,November,3,Bachelors,1,M,0,Management,2,$60000
28044,"Navarro, Jimmy",1506 St. George Court,1949,Qtr 3,July,12,Bachelors,0,S,0,Management,2,$60000
28045,"Thomas, Zachary",2262 Main Street,1950,Qtr 1,January,2,Partial High School,1,M,2,Skilled Manual,2,$40000
28046,"Reed, Michelle",21 Red Tree Way,1950,Qtr 2,May,16,Partial High School,1,M,2,Skilled Manual,2,$40000
28047,"Sanchez, Jay",8297 Dos Encinas,1950,Qtr 4,December,20,Partial College,0,S,2,Professional,2,$60000
28048,"Powell, Samuel",8813 Driving Dr,1950,Qtr 4,October,10,Partial College,1,M,1,Professional,4,$70000
28049,"Washington, Xavier",1809 Candellero Dr.,1950,Qtr 4,October,25,Partial College,1,S,1,Professional,4,$70000
28050,"Evans, Isaiah",6691 Brookview Dr,1950,Qtr 4,October,5,Bachelors,1,M,1,Management,3,$80000
28051,"Young, Thomas",7314 El Capitan Lane,1951,Qtr 1,January,15,High School,0,S,2,Professional,2,$60000
28052,"Li, Franklin",1771 Coastal Blvd.,1951,Qtr 3,August,23,High School,1,M,2,Professional,2,$60000
28053,"Howard, Jared",7059 Garrow Dr.,1951,Qtr 2,April,28,Partial College,1,M,2,Professional,2,$60000
28054,"Cox, Carol",885 Shakespeare Drive,1951,Qtr 4,November,8,Partial College,1,M,1,Professional,4,$70000
28055,"Peterson, Brooke",2083 Lindenwood Drive,1952,Qtr 4,October,24,High School,1,S,2,Professional,2,$70000
28056,"Gray, Alex",3598 Wildberry Court,1952,Qtr 4,November,12,Partial High School,1,M,2,Skilled Manual,2,$70000
28057,"Anderson, Rachel",6735 Alet Court,1952,Qtr 1,March,13,Partial High School,1,M,2,Skilled Manual,2,$70000
28058,"Alvarez, Jaime",7799 Reality Dr,1952,Qtr 1,March,7,Partial High School,1,S,2,Skilled Manual,2,$70000
28059,"Shen, Bradley",2755 Fairfield Ave,1953,Qtr 4,November,15,Partial High School,1,S,2,Skilled Manual,3,$60000
28060,"Rodriguez, Blake",1378 String Dr,1966,Qtr 2,April,17,Graduate Degree,1,M,0,Professional,0,$60000
28061,"Lopez, Kyle",3234 Royal Arch Court,1966,Qtr 1,January,9,Graduate Degree,0,S,0,Professional,4,$70000
28062,"Roberts, Xavier",6206 Arthur Rd,1966,Qtr 1,March,14,Graduate Degree,1,S,0,Professional,4,$70000
28063,"Turner, Gabrielle",9081 Texas Way,1966,Qtr 4,December,12,Graduate Degree,1,M,0,Professional,4,$70000
28064,"Nath, Tamara",4555 Hackney Lane,1966,Qtr 3,September,13,Graduate Degree,1,S,0,Professional,5,$70000
28065,"Gill, Carrie",9444 Camelback Ct.,1966,Qtr 1,January,4,Graduate Degree,0,S,0,Professional,5,$70000
28066,"Taylor, Justin",9727 N. Michell Canyon Rd.,1969,Qtr 2,April,16,Graduate Degree,1,M,0,Professional,2,$80000
28067,"Bennett, Olivia",9991 El Pintado Road,1969,Qtr 4,December,12,Graduate Degree,1,M,0,Professional,3,$80000
28068,"Wood, Amanda",9106 Edwards Ave.,1969,Qtr 4,October,13,Graduate Degree,0,S,0,Professional,3,$80000
28069,"Johnson, Jacob",2219 Dewing Avenue,1972,Qtr 3,July,3,Bachelors,0,S,1,Management,0,$80000
28070,"Morris, Ian",2371 Deerfield Dr.,1968,Qtr 2,April,10,Bachelors,1,S,1,Management,0,$80000
28071,"Ross, Trevor",9956 La Salle St.,1968,Qtr 3,July,13,Bachelors,0,M,1,Management,0,$80000
28072,"Morris, Alyssa",4187 Banbury Loop,1968,Qtr 1,February,19,Bachelors,0,M,1,Management,0,$80000
28073,"Green, Mackenzie",2961 Ameno Road,1967,Qtr 2,April,13,Bachelors,0,S,2,Management,1,$100000
28074,"Davis, Justin",4601 San Ramon Road,1967,Qtr 2,April,25,Bachelors,0,M,2,Management,1,$100000
28075,"Jones, Edward",7820 S. Rising Ave,1967,Qtr 1,February,14,Graduate Degree,0,S,1,Management,0,$110000
28076,"Williams, Logan",9604 Ryan Rd.,1967,Qtr 4,November,12,Graduate Degree,0,S,2,Management,0,$110000
28077,"Williams, Sarah",6820 Krueger Drive,1967,Qtr 2,April,9,Bachelors,1,S,3,Management,0,$120000
28078,"Young, Jack",1293 Silverwood Drive,1963,Qtr 3,September,13,Bachelors,1,S,0,Management,4,$80000
28079,"Phillips, Haley",6842 Fernwood Drive,1968,Qtr 1,March,6,Partial College,1,M,2,Skilled Manual,4,$90000
28080,"Peterson, Isabella",6868 Firestone,1968,Qtr 3,September,25,Partial College,0,S,2,Skilled Manual,4,$90000
28081,"Watson, Paige",5377 Pine Creek Way,1968,Qtr 3,September,10,Bachelors,1,M,3,Management,3,$100000
28082,"Peterson, Nathaniel",6237 El Rancho Dr.,1968,Qtr 3,August,1,Bachelors,0,S,3,Management,3,$100000
28083,"Foster, Kaitlyn",4159 Apple Drive,1968,Qtr 3,August,17,Graduate Degree,1,M,3,Management,2,$110000
28084,"McDonald, Cameron",9761 Fox Way,1968,Qtr 3,August,22,Graduate Degree,0,S,3,Management,2,$110000
28085,"Evans, Jeremiah",1343 Prospect St,1979,Qtr 3,July,16,High School,1,M,2,Skilled Manual,0,$40000
28086,"Anand, Bridget",313 Park Highlands,1979,Qtr 1,February,13,Partial College,1,S,1,Skilled Manual,0,$40000
28087,"Simmons, Maria",8727 Logan Court,1979,Qtr 2,April,14,Partial College,0,S,1,Skilled Manual,0,$40000
28088,"Lal, Marshall",9666 Northridge Ct.,1979,Qtr 2,April,28,Partial College,1,M,1,Skilled Manual,0,$40000
28089,"Campbell, Xavier",9930 Clinton Dr,1979,Qtr 3,September,13,Partial College,0,M,1,Skilled Manual,0,$40000
28090,"Walker, Edward",5043 San Antonio,1979,Qtr 2,April,5,Partial College,1,M,1,Skilled Manual,0,$40000
28091,"Liang, Valerie",7040 Santa Fe Street,1944,Qtr 2,June,25,High School,1,S,2,Skilled Manual,3,$20000
28092,"Hall, Morgan",6445 Heartwood Drive,1978,Qtr 4,December,16,High School,0,S,2,Skilled Manual,0,$40000
28093,"Kumar, Brad",3487 Hill Dr.,1978,Qtr 1,February,26,Partial College,0,M,1,Skilled Manual,0,$30000
28094,"Peterson, Melanie",1113 Ready Road,1978,Qtr 4,November,26,Partial College,1,M,1,Skilled Manual,0,$30000
28095,"Bryant, Natalie",561 Park Glenn,1978,Qtr 1,February,11,Partial College,1,M,1,Skilled Manual,0,$30000
28096,"Stewart, Alexandra",5935 Isabel,1978,Qtr 4,November,19,Partial College,1,M,2,Skilled Manual,0,$60000
28097,"Barnes, Jennifer",2215 La Corte Bonita,1978,Qtr 3,September,3,Partial College,1,S,2,Skilled Manual,0,$60000
28098,"Zhu, Roger",3797 Mt. Wilson Way,1947,Qtr 1,January,25,Partial College,0,M,2,Clerical,2,$30000
28099,"Turner, Jesse",5701 San Miguel Road,1978,Qtr 4,October,6,Partial College,1,M,2,Skilled Manual,0,$70000
28100,"Gray, Kimberly",6238 Mount Circle,1978,Qtr 3,August,25,Partial College,0,S,3,Skilled Manual,4,$90000
28101,"Bell, Timothy",7952 El Verano,1977,Qtr 3,September,13,Bachelors,0,S,2,Professional,0,$40000
28102,"Deng, Arturo",9699 William Reed Dr.,1948,Qtr 2,June,4,High School,1,M,2,Skilled Manual,4,$20000
28103,"Martin, Pedro",6880 N Lucile Lane,1948,Qtr 4,November,20,Partial High School,1,S,2,Clerical,2,$20000
28104,"Williams, Hannah",495 Alameda Drive,1977,Qtr 3,August,21,Partial College,1,M,2,Skilled Manual,0,$60000
28105,"Garcia, Hannah",5582 Ryan Court,1977,Qtr 4,November,23,Partial College,0,M,2,Skilled Manual,0,$60000
28106,"Williams, Chloe",1663 Almond Drive,1977,Qtr 2,May,27,Partial College,1,M,2,Skilled Manual,0,$60000
28107,"Simpson, Tara",2855 West F St.,1950,Qtr 1,March,25,Partial High School,1,S,2,Clerical,2,$20000
28108,"Yang, Roger",8328 San Francisco,1950,Qtr 2,May,20,Partial High School,1,S,2,Clerical,2,$20000
28109,"Tang, Leonard",3606 Bolton Circle,1950,Qtr 1,March,6,Partial High School,0,S,2,Clerical,2,$20000
28110,"Sai, Cassandra",6876 Winthrop Street,1951,Qtr 2,May,7,Partial High School,1,M,2,Clerical,2,$20000
28111,"Zhang, Jon",6725 Arata Way,1951,Qtr 3,July,7,Partial High School,1,M,2,Clerical,2,$20000
28112,"Evans, Savannah",9069 Muir Road,1980,Qtr 3,July,22,Partial College,1,M,2,Skilled Manual,0,$30000
28113,"Powell, Amanda",8857 Sunshine,1952,Qtr 2,April,13,High School,1,S,2,Skilled Manual,3,$30000
28114,"Cox, Jared",3798 Vine Hill Way,1953,Qtr 2,June,13,Partial College,1,S,2,Skilled Manual,2,$40000
28115,"Jiménez, Deanna",6410 Army Drive,1953,Qtr 1,March,7,Partial College,1,M,2,Skilled Manual,2,$40000
28116,"Dominguez, Sabrina",8452 Pine Hollow Rd.,1953,Qtr 1,February,5,Partial College,1,S,2,Skilled Manual,2,$40000
28117,"Vazquez, Craig",3237 Orchid Ct,1954,Qtr 3,August,15,Partial High School,0,S,2,Clerical,3,$40000
28118,"Jiménez, Briana",4651 Brownstone Rd,1955,Qtr 3,July,11,Partial College,1,M,2,Skilled Manual,2,$80000
28119,"Ma, Curtis",280 Calle Verde Dr.,1955,Qtr 2,April,10,Partial College,1,S,2,Skilled Manual,2,$80000
28120,"Alvarez, Pedro",4451 Carmel Dr.,1955,Qtr 3,July,20,Partial College,1,S,2,Skilled Manual,2,$80000
28121,"Robinson, Julia",4551 Thistle Circle,1975,Qtr 1,February,15,Partial College,1,M,2,Skilled Manual,0,$40000
28122,"King, Gabriel",3601 Greenbush Drive,1975,Qtr 2,June,8,High School,0,M,2,Skilled Manual,0,$40000
28123,"Ortega, Daisy",5065 Cloverleaf Circle,1975,Qtr 1,February,12,High School,1,S,2,Skilled Manual,0,$40000
28124,"Kelly, Mackenzie",9603 Houston Ct,1975,Qtr 3,July,2,High School,1,M,2,Skilled Manual,0,$40000
28125,"Jackson, Dalton",6598 Hargate Court,1975,Qtr 3,September,22,Partial College,1,M,2,Skilled Manual,0,$60000
28126,"Johnson, Anna",2633 Dalis Dr.,1975,Qtr 1,January,12,Partial College,1,M,2,Skilled Manual,0,$60000
28127,"Price, Fernando",8274 Gladstone Drive,1975,Qtr 2,June,18,Partial College,1,M,2,Skilled Manual,0,$60000
28128,"Lee, Jeremiah",5731 La Mar Ct.,1974,Qtr 2,April,20,High School,1,M,2,Skilled Manual,0,$50000
28129,"Griffin, Justin",4891 Olivera Rd,1974,Qtr 1,March,6,High School,0,S,2,Skilled Manual,0,$50000
28130,"Taylor, Joshua",1145 Paraiso Ct.,1973,Qtr 1,February,2,Partial College,1,S,2,Skilled Manual,0,$60000
28131,"Zhu, Todd",2071 Concord Blvd.,1973,Qtr 2,April,9,Partial College,0,S,2,Professional,0,$70000
28132,"Romero, Clinton",110 E. Watson Court,1956,Qtr 1,March,19,High School,0,S,2,Skilled Manual,2,$80000
28133,"Huang, Willie",3985 Jacqueline Drive,1956,Qtr 4,December,1,High School,1,S,2,Skilled Manual,2,$80000
28134,"Rana, Terrance",6341 Darnett Circle,1956,Qtr 4,November,23,High School,0,M,2,Skilled Manual,2,$80000
28135,"Madan, Carla",2782 San Simeon,1957,Qtr 2,May,9,High School,0,S,2,Skilled Manual,2,$70000
28136,"Raje, Kelli",5964 Sepulveda Ct.,1957,Qtr 1,March,26,High School,1,M,2,Skilled Manual,2,$70000
28137,"Lopez, Kristi",2390 Brodia Court,1958,Qtr 3,September,27,Bachelors,0,S,3,Management,1,$100000
28138,"Ramos, Marvin",9641 M St.,1958,Qtr 4,November,13,Bachelors,0,S,4,Management,1,$100000
28139,"Gutierrez, Carrie",1695 Valley High Dr,1958,Qtr 3,July,16,Bachelors,0,M,0,Management,1,$100000
28140,"Kumar, Gilbert",9482 Rosebrook Ct.,1959,Qtr 1,January,4,Bachelors,1,S,3,Management,1,$100000
28141,"Robinson, Joseph",9821 Juniper Drive,1974,Qtr 1,March,16,High School,1,M,2,Professional,0,$50000
28142,"Lin, Willie",4469 Rain Drop Circle,1974,Qtr 3,August,14,High School,0,S,2,Professional,0,$50000
28143,"Gonzalez, Samuel",1085 Ash Lane,1974,Qtr 2,May,15,Partial College,1,S,2,Professional,0,$60000
28144,"Phillips, Noah",5995 Olivera Rd.,1974,Qtr 3,August,23,Partial College,1,S,2,Professional,0,$60000
28145,"Jones, Brandon",7177 Danesta Dr.,1974,Qtr 4,November,11,Partial College,0,S,2,Professional,0,$60000
28146,"Washington, Gavin",6550 Gregory Dr.,1966,Qtr 4,December,12,Graduate Degree,0,S,4,Management,0,$130000
28147,"Black, Omar",6713 Castle Rock,1964,Qtr 3,July,18,Bachelors,0,S,3,Skilled Manual,4,$60000
